# month=2025-09
# elo_min=2500
# elo_max=5000
# increment=yes
# games_seen=28526571
# games_used=39456
# games_skipped_short_plycount<35=137
# games_skipped_parse=0
# relevant_games=5429
# relevant_games_with_increment=5429
# relevant_games_without_increment=0
# pct_relevant_over_games_used=13.759631
# plies_total=159555
# errors_total=533
# errors_per_ply_pct_total=0.33405409
# can_win_total=21625
# can_win_pct_over_plies_total=13.55332017
# can_draw_total=118046
# can_draw_pct_over_plies_total=73.98451944
# missed_win_to_draw_total=226
# missed_win_to_draw_pct_over_can_win_total=1.04508671
# missed_win_to_loss_total=5
# missed_win_to_loss_pct_over_can_win_total=0.02312139
# missed_draw_total=302
# missed_draw_pct_over_can_draw_total=0.25583247
# time_loss_games_total=176
# time_draw_games_total=10
# pct_time_loss_over_relevant_games=3.241849
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	12	0.030414	186	15.500000	186	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KB	5	0.012672	37	7.400000	4	10.810811	33	89.189189	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	20.000000	0	0.000000
KBB_KN	3	0.007603	97	32.333333	97	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	5	0.012672	41	8.200000	41	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KQ	1	0.002534	49	49.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	2	0.005069	2	1.000000	2	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	47	0.119120	1142	24.297872	1142	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	2	4.255319
KBN_KB	2	0.005069	2	1.000000	2	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	13	0.032948	520	40.000000	5	0.961538	515	99.038462	1	7.692308	2	0.384615	2	40.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KP	17	0.043086	94	5.529412	93	98.936170	1	1.063830	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KQ	2	0.005069	21	10.500000	0	0.000000	1	4.761905	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KR	25	0.063362	240	9.600000	11	4.583333	229	95.416667	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_K	198	0.501825	4058	20.494949	712	17.545589	3346	82.454411	2	1.010101	2	0.049285	2	0.280899	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KB	58	0.146999	804	13.862069	86	10.696517	718	89.303483	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	1.724138	0	0.000000
KBP_KN	100	0.253447	880	8.800000	89	10.113636	791	89.886364	3	3.000000	4	0.454545	4	4.494382	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KP	231	0.585462	1250	5.411255	604	48.320000	644	51.520000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	3	1.298701	0	0.000000
KBP_KQ	21	0.053224	49	2.333333	6	12.244898	6	12.244898	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KR	88	0.223033	849	9.647727	8	0.942285	834	98.233216	4	4.545455	4	0.471143	0	0.000000	0	0.000000	4	0.479616	1	1.136364	0	0.000000
KB_KBB	2	0.005069	35	17.500000	0	0.000000	35	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KBP	59	0.149534	821	13.915254	0	0.000000	750	91.352010	1	1.694915	1	0.121803	0	0.000000	0	0.000000	1	0.133333	1	1.694915	0	0.000000
KB_KN	64	0.162206	667	10.421875	0	0.000000	667	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KNN	2	0.005069	4	2.000000	0	0.000000	4	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KNP	104	0.263585	1182	11.365385	0	0.000000	1141	96.531303	7	6.730769	11	0.930626	0	0.000000	0	0.000000	11	0.964067	1	0.961538	0	0.000000
KB_KP	178	0.451135	1366	7.674157	0	0.000000	1361	99.633968	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KPP	104	0.263585	437	4.201923	0	0.000000	328	75.057208	3	2.884615	3	0.686499	0	0.000000	0	0.000000	3	0.914634	2	1.923077	0	0.000000
KB_KQ	41	0.103913	173	4.219512	0	0.000000	20	11.560694	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQB	6	0.015207	20	3.333333	0	0.000000	2	10.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQN	8	0.020276	25	3.125000	0	0.000000	1	4.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQP	34	0.086172	138	4.058824	0	0.000000	8	5.797101	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQQ	3	0.007603	5	1.666667	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQR	13	0.032948	26	2.000000	0	0.000000	1	3.846154	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KR	95	0.240775	2035	21.421053	0	0.000000	2017	99.115479	5	5.263158	5	0.245700	0	0.000000	0	0.000000	5	0.247893	5	5.263158	0	0.000000
KB_KRB	4	0.010138	26	6.500000	0	0.000000	1	3.846154	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KRN	16	0.040552	103	6.437500	0	0.000000	6	5.825243	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KRP	99	0.250912	625	6.313131	0	0.000000	97	15.520000	5	5.050505	6	0.960000	0	0.000000	0	0.000000	6	6.185567	3	3.030303	0	0.000000
KB_KRR	2	0.005069	3	1.500000	0	0.000000	1	33.333333	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KDN_KD	9	0.022810	155	17.222222	4	2.580645	151	97.419355	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KDP_KD	118	0.299067	2546	21.576271	11	0.432050	2535	99.567950	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KD_KD	51	0.129258	447	8.764706	0	0.000000	447	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KD_KDN	5	0.012672	152	30.400000	0	0.000000	152	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KD_KDP	116	0.293998	2551	21.991379	0	0.000000	2548	99.882399	3	2.586207	3	0.117601	0	0.000000	0	0.000000	3	0.117739	1	0.862069	0	0.000000
KD_KQD	12	0.030414	26	2.166667	0	0.000000	9	34.615385	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KD_KRD	23	0.058293	243	10.565217	0	0.000000	6	2.469136	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_K	12	0.030414	382	31.833333	0	0.000000	382	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KB	2	0.005069	4	2.000000	0	0.000000	4	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
