# month=2025-05
# elo_min=2500
# elo_max=5000
# games_seen=30412839
# games_used=48284
# games_skipped_short_plycount<35=129
# games_skipped_parse=0
# relevant_games=7227
# relevant_games_with_increment=7227
# relevant_games_without_increment=0
# pct_relevant_over_games_used=14.967691
# plies_total=249228
# errors_total=772
# errors_per_ply_pct_total=0.30975653
# can_win_total=24071
# can_win_pct_over_plies_total=9.65822460
# can_draw_total=203020
# can_draw_pct_over_plies_total=81.45954708
# missed_win_to_draw_total=402
# missed_win_to_draw_pct_over_can_win_total=1.67005941
# missed_win_to_loss_total=6
# missed_win_to_loss_pct_over_can_win_total=0.02492626
# missed_draw_total=364
# missed_draw_pct_over_can_draw_total=0.17929268
# time_loss_games_total=146
# time_draw_games_total=10
# pct_time_loss_over_relevant_games=2.020202
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	13	0.026924	181	13.923077	181	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KB	13	0.026924	265	20.384615	2	0.754717	263	99.245283	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	3	0.006213	83	27.666667	83	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	3	0.006213	20	6.666667	20	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	2	0.004142	51	25.500000	1	1.960784	50	98.039216	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	49	0.101483	1112	22.693878	1111	99.910072	1	0.089928	5	10.204082	5	0.449640	5	0.450045	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KB	7	0.014498	94	13.428571	2	2.127660	92	97.872340	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	11	0.022782	378	34.363636	13	3.439153	365	96.560847	1	9.090909	8	2.116402	8	61.538462	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KP	17	0.035208	87	5.117647	87	100.000000	0	0.000000	1	5.882353	1	1.149425	1	1.149425	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KQ	5	0.010355	58	11.600000	1	1.724138	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KR	25	0.051777	146	5.840000	15	10.273973	131	89.726027	1	4.000000	1	0.684932	1	6.666667	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_K	249	0.515699	8208	32.963855	717	8.735380	7491	91.264620	9	3.614458	9	0.109649	9	1.255230	0	0.000000	0	0.000000	0	0.000000	3	1.204819
KBP_KB	101	0.209179	1393	13.792079	137	9.834889	1256	90.165111	3	2.970297	5	0.358938	5	3.649635	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KN	112	0.231961	1050	9.375000	101	9.619048	949	90.380952	2	1.785714	3	0.285714	3	2.970297	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KP	309	0.639964	1695	5.485437	744	43.893805	946	55.811209	8	2.588997	10	0.589971	10	1.344086	0	0.000000	0	0.000000	2	0.647249	0	0.000000
KBP_KQ	47	0.097341	156	3.319149	9	5.769231	47	30.128205	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KR	136	0.281667	1133	8.330882	15	1.323919	1105	97.528685	6	4.411765	7	0.617829	2	13.333333	0	0.000000	5	0.452489	1	0.735294	0	0.000000
KB_KBB	11	0.022782	269	24.454545	0	0.000000	269	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KBN	6	0.012426	96	16.000000	0	0.000000	96	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KBP	116	0.240245	1433	12.353448	0	0.000000	1312	91.556176	4	3.448276	6	0.418702	0	0.000000	0	0.000000	6	0.457317	2	1.724138	0	0.000000
KB_KN	79	0.163615	427	5.405063	0	0.000000	427	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	1.265823	0	0.000000
KB_KNN	1	0.002071	50	50.000000	0	0.000000	50	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KNP	138	0.285809	1687	12.224638	0	0.000000	1632	96.739775	4	2.898551	7	0.414938	0	0.000000	0	0.000000	7	0.428922	2	1.449275	0	0.000000
KB_KP	340	0.704167	2899	8.526471	1	0.034495	2892	99.758537	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KPP	188	0.389363	974	5.180851	0	0.000000	929	95.379877	6	3.191489	7	0.718686	0	0.000000	0	0.000000	7	0.753498	2	1.063830	0	0.000000
KB_KQ	67	0.138762	185	2.761194	0	0.000000	43	23.243243	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQB	10	0.020711	31	3.100000	0	0.000000	4	12.903226	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQN	15	0.031066	46	3.066667	0	0.000000	5	10.869565	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQP	46	0.095270	69	1.500000	0	0.000000	27	39.130435	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	2.173913	0	0.000000
KB_KQQ	4	0.008284	8	2.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQR	10	0.020711	19	1.900000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KR	165	0.341728	3151	19.096970	0	0.000000	3081	97.778483	7	4.242424	7	0.222152	0	0.000000	0	0.000000	7	0.227199	2	1.212121	0	0.000000
KB_KRB	3	0.006213	23	7.666667	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KRN	8	0.016569	44	5.500000	0	0.000000	4	9.090909	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KRP	119	0.246458	811	6.815126	0	0.000000	200	24.660912	2	1.680672	3	0.369914	0	0.000000	0	0.000000	3	1.500000	1	0.840336	0	0.000000
KB_KRR	2	0.004142	2	1.000000	0	0.000000	2	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KDN_KD	13	0.026924	294	22.615385	5	1.700680	289	98.299320	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KDP_KD	220	0.455637	2836	12.890909	20	0.705219	2816	99.294781	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	0.454545	0	0.000000
KD_KD	123	0.254743	2735	22.235772	0	0.000000	2735	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KD_KDN	10	0.020711	291	29.100000	0	0.000000	290	99.656357	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KD_KDP	213	0.441140	2877	13.507042	0	0.000000	2872	99.826208	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	2	0.938967	0	0.000000
KD_KQD	24	0.049706	41	1.708333	0	0.000000	18	43.902439	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KD_KRD	27	0.055919	169	6.259259	0	0.000000	10	5.917160	1	3.703704	2	1.183432	0	0.000000	0	0.000000	2	20.000000	1	3.703704	0	0.000000
KNN_K	8	0.016569	299	37.375000	0	0.000000	299	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KB	1	0.002071	50	50.000000	0	0.000000	50	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KN	5	0.010355	38	7.600000	0	0.000000	38	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KP	8	0.016569	329	41.125000	64	19.452888	265	80.547112	2	25.000000	6	1.823708	6	9.375000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KQ	1	0.002071	50	50.000000	0	0.000000	50	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KR	10	0.020711	92	9.200000	0	0.000000	92	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNP_K	119	0.246458	672	5.647059	539	80.208333	133	19.791667	12	10.084034	12	1.785714	12	2.226345	0	0.000000	0	0.000000	0	0.000000	1	0.840336
KNP_KB	115	0.238174	1650	14.347826	80	4.848485	1570	95.151515	4	3.478261	7	0.424242	7	8.750000	0	0.000000	0	0.000000	1	0.869565	0	0.000000
KNP_KN	157	0.325159	1622	10.331210	111	6.843403	1511	93.156597	3	1.910828	4	0.246609	4	3.603604	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNP_KP	189	0.391434	682	3.608466	470	68.914956	207	30.351906	10	5.291005	12	1.759531	12	2.553191	0	0.000000	0	0.000000	2	1.058201	0	0.000000
KNP_KQ	34	0.070417	153	4.500000	3	1.960784	18	11.764706	1	2.941176	2	1.307190	0	0.000000	0	0.000000	2	11.111111	0	0.000000	0	0.000000
KNP_KR	99	0.205037	689	6.959596	20	2.902758	660	95.791001	4	4.040404	4	0.580552	3	15.000000	0	0.000000	1	0.151515	1	1.010101	0	0.000000
KN_KB	70	0.144976	422	6.028571	0	0.000000	422	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KBB	2	0.004142	82	41.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KBN	9	0.018640	376	41.777778	0	0.000000	372	98.936170	1	11.111111	8	2.127660	0	0.000000	0	0.000000	8	2.150538	0	0.000000	0	0.000000
KN_KBP	119	0.246458	1078	9.058824	0	0.000000	993	92.115028	2	1.680672	3	0.278293	0	0.000000	0	0.000000	3	0.302115	1	0.840336	0	0.000000
KN_KN	90	0.186397	1062	11.800000	0	0.000000	1062	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KNN	5	0.010355	38	7.600000	0	0.000000	38	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KNP	182	0.376936	1685	9.258242	0	0.000000	1593	94.540059	5	2.747253	6	0.356083	0	0.000000	0	0.000000	6	0.376648	4	2.197802	0	0.000000
KN_KP	237	0.490846	1753	7.396624	0	0.000000	1721	98.174558	1	0.421941	2	0.114090	0	0.000000	0	0.000000	2	0.116212	1	0.421941	0	0.000000
KN_KPP	156	0.323088	845	5.416667	0	0.000000	750	88.757396	6	3.846154	7	0.828402	0	0.000000	0	0.000000	7	0.933333	1	0.641026	0	0.000000
KN_KQ	108	0.223677	638	5.907407	0	0.000000	52	8.150470	1	0.925926	1	0.156740	0	0.000000	0	0.000000	1	1.923077	1	0.925926	0	0.000000
KN_KQB	11	0.022782	33	3.000000	0	0.000000	3	9.090909	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KQN	20	0.041422	49	2.450000	0	0.000000	13	26.530612	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	5.000000	0	0.000000
KN_KQP	44	0.091127	139	3.159091	0	0.000000	16	11.510791	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KQQ	6	0.012426	11	1.833333	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KQR	17	0.035208	44	2.588235	0	0.000000	1	2.272727	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KR	152	0.314804	3636	23.921053	0	0.000000	3551	97.662266	3	1.973684	3	0.082508	0	0.000000	0	0.000000	3	0.084483	2	1.315789	0	0.000000
KN_KRB	19	0.039351	97	5.105263	0	0.000000	6	6.185567	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	5.263158	0	0.000000
KN_KRN	13	0.026924	106	8.153846	0	0.000000	6	5.660377	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KRP	104	0.215392	643	6.182692	0	0.000000	83	12.908243	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	4	3.846154	0	0.000000
KN_KRR	2	0.004142	2	1.000000	0	0.000000	1	50.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KPP_K	253	0.523983	1082	4.276680	963	89.001848	119	10.998152	12	4.743083	12	1.109057	12	1.246106	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KPP_KB	191	0.395576	973	5.094241	78	8.016444	895	91.983556	6	3.141361	6	0.616650	6	7.692308	0	0.000000	0	0.000000	1	0.523560	0	0.000000
KPP_KN	145	0.300307	811	5.593103	119	14.673243	692	85.326757	3	2.068966	3	0.369914	3	2.521008	0	0.000000	0	0.000000	1	0.689655	0	0.000000
KPP_KP	721	1.493248	2748	3.811373	1268	46.142649	1415	51.491994	24	3.328710	25	0.909753	25	1.971609	0	0.000000	0	0.000000	2	0.277393	0	0.000000
KPP_KQ	131	0.271311	480	3.664122	15	3.125000	205	42.708333	2	1.526718	2	0.416667	0	0.000000	0	0.000000	2	0.975610	2	1.526718	0	0.000000
KPP_KR	264	0.546765	1069	4.049242	206	19.270346	464	43.405051	21	7.954545	23	2.151543	10	4.854369	0	0.000000	13	2.801724	1	0.378788	0	0.000000
