# month=2025-05
# elo_min=2100
# elo_max=2500
# increment=yes
# games_seen=30412839
# games_used=886737
# games_skipped_short_plycount<35=2650
# games_skipped_parse=0
# relevant_games=58650
# relevant_games_with_increment=58650
# relevant_games_without_increment=0
# pct_relevant_over_games_used=6.614137
# plies_total=943671
# errors_total=15499
# errors_per_ply_pct_total=1.64241563
# can_win_total=201518
# can_win_pct_over_plies_total=21.35468823
# can_draw_total=564807
# can_draw_pct_over_plies_total=59.85210947
# missed_win_to_draw_total=6645
# missed_win_to_draw_pct_over_can_win_total=3.29747219
# missed_win_to_loss_total=194
# missed_win_to_loss_pct_over_can_win_total=0.09626932
# missed_draw_total=8660
# missed_draw_pct_over_can_draw_total=1.53326712
# time_loss_games_total=3787
# time_draw_games_total=125
# pct_time_loss_over_relevant_games=6.456948
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	83	0.009360	1747	21.048193	1747	100.000000	0	0.000000	11	13.253012	11	0.629651	11	0.629651	0	0.000000	0	0.000000	0	0.000000	2	2.409639
KBB_KB	46	0.005188	667	14.500000	25	3.748126	642	96.251874	1	2.173913	1	0.149925	1	4.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	14	0.001579	215	15.357143	210	97.674419	5	2.325581	5	35.714286	6	2.790698	6	2.857143	0	0.000000	0	0.000000	1	7.142857	0	0.000000
KBB_KP	54	0.006090	224	4.148148	219	97.767857	5	2.232143	4	7.407407	4	1.785714	4	1.826484	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KQ	11	0.001241	86	7.818182	5	5.813953	3	3.488372	1	9.090909	1	1.162791	0	0.000000	0	0.000000	1	33.333333	1	9.090909	0	0.000000
KBB_KR	20	0.002255	79	3.950000	10	12.658228	69	87.341772	1	5.000000	1	1.265823	1	10.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	317	0.035749	9072	28.618297	9062	99.889771	10	0.110229	97	30.599369	99	1.091270	99	1.092474	0	0.000000	0	0.000000	0	0.000000	36	11.356467
KBN_KB	22	0.002481	161	7.318182	11	6.832298	150	93.167702	1	4.545455	1	0.621118	1	9.090909	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	81	0.009135	839	10.358025	46	5.482718	793	94.517282	7	8.641975	10	1.191895	10	21.739130	0	0.000000	0	0.000000	2	2.469136	0	0.000000
KBN_KP	202	0.022780	1012	5.009901	966	95.454545	46	4.545455	14	6.930693	14	1.383399	12	1.242236	1	0.103520	1	2.173913	1	0.495050	0	0.000000
KBN_KQ	23	0.002594	105	4.565217	6	5.714286	8	7.619048	1	4.347826	1	0.952381	1	16.666667	0	0.000000	0	0.000000	1	4.347826	0	0.000000
KBN_KR	102	0.011503	447	4.382353	43	9.619687	404	90.380313	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	0.980392	0	0.000000
KBP_K	1531	0.172655	9654	6.305683	4867	50.414336	4787	49.585664	23	1.502286	23	0.238243	23	0.472570	0	0.000000	0	0.000000	0	0.000000	6	0.391901
KBP_KB	588	0.066311	3960	6.734694	1065	26.893939	2895	73.106061	58	9.863946	78	1.969697	78	7.323944	0	0.000000	0	0.000000	5	0.850340	0	0.000000
KBP_KN	746	0.084129	3615	4.845845	639	17.676349	2976	82.323651	61	8.176944	91	2.517289	91	14.241002	0	0.000000	0	0.000000	10	1.340483	0	0.000000
KBP_KP	2339	0.263776	9251	3.955109	5969	64.522754	3250	35.131337	94	4.018811	109	1.178251	99	1.658569	2	0.033506	8	0.246154	10	0.427533	0	0.000000
KBP_KQ	270	0.030449	1116	4.133333	43	3.853047	150	13.440860	7	2.592593	9	0.806452	1	2.325581	0	0.000000	8	5.333333	17	6.296296	0	0.000000
KBP_KR	968	0.109164	7032	7.264463	255	3.626280	6716	95.506257	85	8.780992	100	1.422071	15	5.882353	0	0.000000	85	1.265634	22	2.272727	0	0.000000
KB_KBB	41	0.004624	670	16.341463	0	0.000000	668	99.701493	3	7.317073	3	0.447761	0	0.000000	0	0.000000	3	0.449102	1	2.439024	0	0.000000
KB_KBN	23	0.002594	166	7.217391	0	0.000000	165	99.397590	2	8.695652	2	1.204819	0	0.000000	0	0.000000	2	1.212121	1	4.347826	0	0.000000
KB_KBP	776	0.087512	4276	5.510309	0	0.000000	3426	80.121609	95	12.242268	119	2.782975	0	0.000000	0	0.000000	119	3.473438	37	4.768041	0	0.000000
KB_KN	641	0.072287	1694	2.642746	0	0.000000	1694	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	3	0.468019	0	0.000000
KB_KNN	9	0.001015	98	10.888889	0	0.000000	98	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KNP	1112	0.125404	7837	7.047662	1	0.012760	7395	94.360087	144	12.949640	169	2.156437	0	0.000000	0	0.000000	169	2.285328	45	4.046763	0	0.000000
KB_KP	2203	0.248439	7586	3.443486	0	0.000000	7551	99.538624	12	0.544712	14	0.184550	0	0.000000	0	0.000000	14	0.185406	9	0.408534	0	0.000000
KB_KPP	1269	0.143109	4787	3.772262	0	0.000000	3876	80.969292	102	8.037825	117	2.444119	0	0.000000	0	0.000000	117	3.018576	34	2.679275	0	0.000000
KB_KQ	487	0.054920	1001	2.055441	0	0.000000	362	36.163836	1	0.205339	1	0.099900	0	0.000000	0	0.000000	1	0.276243	13	2.669405	0	0.000000
KB_KQB	23	0.002594	56	2.434783	0	0.000000	8	14.285714	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	4.347826	0	0.000000
KB_KQN	36	0.004060	75	2.083333	0	0.000000	13	17.333333	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	2.777778	0	0.000000
KB_KQP	158	0.017818	358	2.265823	0	0.000000	51	14.245810	1	0.632911	1	0.279330	0	0.000000	0	0.000000	1	1.960784	3	1.898734	0	0.000000
KB_KQQ	13	0.001466	30	2.307692	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQR	50	0.005639	68	1.360000	0	0.000000	1	1.470588	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KR	701	0.079054	7243	10.332382	0	0.000000	7006	96.727875	149	21.255350	193	2.664642	0	0.000000	0	0.000000	193	2.754782	46	6.562054	1	0.142653
KB_KRB	18	0.002030	125	6.944444	0	0.000000	9	7.200000	1	5.555556	1	0.800000	0	0.000000	0	0.000000	1	11.111111	0	0.000000	0	0.000000
KB_KRN	34	0.003834	300	8.823529	0	0.000000	14	4.666667	1	2.941176	1	0.333333	0	0.000000	0	0.000000	1	7.142857	1	2.941176	0	0.000000
KB_KRP	719	0.081084	3289	4.574409	0	0.000000	591	17.968988	34	4.728790	59	1.793858	0	0.000000	0	0.000000	59	9.983080	45	6.258693	0	0.000000
KB_KRR	11	0.001241	23	2.090909	0	0.000000	7	30.434783	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KDN_KD	42	0.004736	490	11.666667	21	4.285714	469	95.714286	2	4.761905	2	0.408163	2	9.523810	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KDP_KD	715	0.080633	4507	6.303497	138	3.061904	4369	96.938096	3	0.419580	6	0.133126	6	4.347826	0	0.000000	0	0.000000	1	0.139860	0	0.000000
KD_KD	396	0.044658	2553	6.446970	0	0.000000	2553	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	2	0.505051	0	0.000000
KD_KDN	44	0.004962	502	11.409091	0	0.000000	499	99.402390	2	4.545455	3	0.597610	0	0.000000	0	0.000000	3	0.601202	0	0.000000	0	0.000000
KD_KDP	794	0.089542	4686	5.901763	0	0.000000	4681	99.893299	5	0.629723	8	0.170721	0	0.000000	0	0.000000	8	0.170904	2	0.251889	0	0.000000
KD_KQD	68	0.007669	88	1.294118	0	0.000000	54	61.363636	1	1.470588	1	1.136364	0	0.000000	0	0.000000	1	1.851852	3	4.411765	0	0.000000
KD_KRD	47	0.005300	265	5.638298	0	0.000000	28	10.566038	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	2	4.255319	0	0.000000
KNN_K	74	0.008345	1711	23.121622	0	0.000000	1711	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	2	2.702703
KNN_KB	9	0.001015	95	10.555556	0	0.000000	95	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KN	30	0.003383	105	3.500000	0	0.000000	105	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KP	56	0.006315	828	14.785714	522	63.043478	306	36.956522	21	37.500000	31	3.743961	31	5.938697	0	0.000000	0	0.000000	1	1.785714	0	0.000000
KNN_KQ	8	0.000902	86	10.750000	0	0.000000	78	90.697674	3	37.500000	10	11.627907	0	0.000000	0	0.000000	10	12.820513	0	0.000000	0	0.000000
KNN_KR	31	0.003496	139	4.483871	0	0.000000	139	100.000000	1	3.225806	1	0.719424	0	0.000000	0	0.000000	1	0.719424	0	0.000000	0	0.000000
KNP_K	931	0.104992	5182	5.566058	4887	94.307217	295	5.692783	16	1.718582	17	0.328059	17	0.347862	0	0.000000	0	0.000000	0	0.000000	6	0.644468
KNP_KB	882	0.099466	7415	8.407029	754	10.168577	6661	89.831423	72	8.163265	83	1.119353	82	10.875332	0	0.000000	1	0.015013	13	1.473923	0	0.000000
KNP_KN	1062	0.119765	5495	5.174200	1184	21.546861	4311	78.453139	115	10.828625	156	2.838944	156	13.175676	0	0.000000	0	0.000000	9	0.847458	0	0.000000
KNP_KP	1892	0.213367	6640	3.509514	5298	79.789157	1213	18.268072	139	7.346723	153	2.304217	127	2.397131	9	0.169875	17	1.401484	14	0.739958	0	0.000000
KNP_KQ	298	0.033606	1296	4.348993	42	3.240741	200	15.432099	22	7.382550	25	1.929012	2	4.761905	3	7.142857	20	10.000000	18	6.040268	0	0.000000
