# month=2025-03
# elo_min=2100
# elo_max=2500
# increment=yes
# games_seen=31331510
# games_used=909592
# games_skipped_short_plycount<35=2911
# games_skipped_parse=0
# relevant_games=60911
# relevant_games_with_increment=60911
# relevant_games_without_increment=0
# pct_relevant_over_games_used=6.696519
# plies_total=979579
# errors_total=16101
# errors_per_ply_pct_total=1.64366529
# can_win_total=210107
# can_win_pct_over_plies_total=21.44870398
# can_draw_total=584525
# can_draw_pct_over_plies_total=59.67104236
# missed_win_to_draw_total=6909
# missed_win_to_draw_pct_over_can_win_total=3.28832452
# missed_win_to_loss_total=198
# missed_win_to_loss_pct_over_can_win_total=0.09423770
# missed_draw_total=8994
# missed_draw_pct_over_can_draw_total=1.53868526
# time_loss_games_total=4066
# time_draw_games_total=134
# pct_time_loss_over_relevant_games=6.675313
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	74	0.008136	1375	18.581081	1375	100.000000	0	0.000000	12	16.216216	12	0.872727	12	0.872727	0	0.000000	0	0.000000	0	0.000000	5	6.756757
KBB_KB	37	0.004068	646	17.459459	15	2.321981	631	97.678019	1	2.702703	1	0.154799	1	6.666667	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	11	0.001209	202	18.363636	198	98.019802	4	1.980198	3	27.272727	3	1.485149	3	1.515152	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	63	0.006926	212	3.365079	210	99.056604	2	0.943396	4	6.349206	4	1.886792	4	1.904762	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KQ	5	0.000550	6	1.200000	1	16.666667	3	50.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	18	0.001979	70	3.888889	7	10.000000	63	90.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	327	0.035950	9879	30.211009	9873	99.939265	6	0.060735	81	24.770642	84	0.850288	84	0.850805	0	0.000000	0	0.000000	0	0.000000	27	8.256881
KBN_KB	31	0.003408	204	6.580645	17	8.333333	187	91.666667	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	56	0.006157	442	7.892857	37	8.371041	405	91.628959	2	3.571429	2	0.452489	2	5.405405	0	0.000000	0	0.000000	1	1.785714	0	0.000000
KBN_KP	197	0.021658	940	4.771574	910	96.808511	30	3.191489	9	4.568528	10	1.063830	10	1.098901	0	0.000000	0	0.000000	2	1.015228	0	0.000000
