# month=2025-11
# elo_min=2500
# elo_max=5000
# games_seen=29165531
# games_used=41796
# games_skipped_short_plycount<35=167
# games_skipped_parse=0
# relevant_games=5860
# relevant_games_with_increment=5860
# relevant_games_without_increment=0
# pct_relevant_over_games_used=14.020480
# plies_total=166144
# errors_total=595
# errors_per_ply_pct_total=0.35812307
# can_win_total=26213
# can_win_pct_over_plies_total=15.77727754
# can_draw_total=115576
# can_draw_pct_over_plies_total=69.56375193
# missed_win_to_draw_total=274
# missed_win_to_draw_pct_over_can_win_total=1.04528287
# missed_win_to_loss_total=4
# missed_win_to_loss_pct_over_can_win_total=0.01525960
# missed_draw_total=317
# missed_draw_pct_over_can_draw_total=0.27427840
# time_loss_games_total=147
# time_draw_games_total=13
# pct_time_loss_over_relevant_games=2.508532
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	21	0.050244	296	14.095238	296	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KB	10	0.023926	135	13.500000	5	3.703704	130	96.296296	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	4	0.009570	140	35.000000	140	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	14	0.033496	47	3.357143	45	95.744681	2	4.255319	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KQ	5	0.011963	15	3.000000	3	20.000000	1	6.666667	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	2	0.004785	51	25.500000	0	0.000000	51	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	55	0.131592	1344	24.436364	1344	100.000000	0	0.000000	1	1.818182	1	0.074405	1	0.074405	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KB	9	0.021533	120	13.333333	5	4.166667	115	95.833333	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	7	0.016748	140	20.000000	26	18.571429	114	81.428571	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KP	23	0.055029	105	4.565217	100	95.238095	5	4.761905	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KQ	3	0.007178	8	2.666667	2	25.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KR	12	0.028711	279	23.250000	6	2.150538	273	97.849462	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_K	229	0.547899	3959	17.288210	867	21.899470	3092	78.100530	2	0.873362	2	0.050518	2	0.230681	0	0.000000	0	0.000000	0	0.000000	2	0.873362
KBP_KB	71	0.169873	709	9.985915	141	19.887165	568	80.112835	6	8.450704	8	1.128350	8	5.673759	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KN	92	0.220117	676	7.347826	131	19.378698	545	80.621302	3	3.260870	3	0.443787	3	2.290076	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KP	273	0.653173	1663	6.091575	795	47.805171	864	51.954299	4	1.465201	4	0.240529	4	0.503145	0	0.000000	0	0.000000	2	0.732601	0	0.000000
KBP_KQ	32	0.076562	129	4.031250	7	5.426357	5	3.875969	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KR	101	0.241650	924	9.148515	23	2.489177	896	96.969697	2	1.980198	2	0.216450	0	0.000000	0	0.000000	2	0.223214	0	0.000000	0	0.000000
KB_KBB	5	0.011963	131	26.200000	0	0.000000	131	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KBN	9	0.021533	121	13.444444	0	0.000000	120	99.173554	1	11.111111	1	0.826446	0	0.000000	0	0.000000	1	0.833333	0	0.000000	0	0.000000
KB_KBP	79	0.189013	728	9.215190	0	0.000000	616	84.615385	9	11.392405	10	1.373626	0	0.000000	0	0.000000	10	1.623377	3	3.797468	0	0.000000
KB_KN	66	0.157910	487	7.378788	0	0.000000	487	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KNN	1	0.002393	2	2.000000	0	0.000000	2	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KNP	109	0.260791	1369	12.559633	0	0.000000	1313	95.909423	7	6.422018	8	0.584368	0	0.000000	0	0.000000	8	0.609292	1	0.917431	0	0.000000
KB_KP	215	0.514403	1514	7.041860	0	0.000000	1507	99.537649	1	0.465116	1	0.066050	0	0.000000	0	0.000000	1	0.066357	0	0.000000	0	0.000000
KB_KPP	123	0.294287	717	5.829268	0	0.000000	655	91.352859	2	1.626016	2	0.278940	0	0.000000	0	0.000000	2	0.305344	1	0.813008	0	0.000000
