# month=2025-02
# elo_min=2500
# elo_max=5000
# games_seen=28766231
# games_used=29106
# games_skipped_short_plycount<35=72
# games_skipped_parse=0
# relevant_games=3438
# relevant_games_with_increment=3438
# relevant_games_without_increment=0
# pct_relevant_over_games_used=11.811998
# plies_total=92159
# errors_total=464
# errors_per_ply_pct_total=0.50347769
# can_win_total=13371
# can_win_pct_over_plies_total=14.50862097
# can_draw_total=66533
# can_draw_pct_over_plies_total=72.19370870
# missed_win_to_draw_total=190
# missed_win_to_draw_pct_over_can_win_total=1.42098572
# missed_win_to_loss_total=6
# missed_win_to_loss_pct_over_can_win_total=0.04487323
# missed_draw_total=268
# missed_draw_pct_over_can_draw_total=0.40280763
# time_loss_games_total=132
# time_draw_games_total=6
# pct_time_loss_over_relevant_games=3.839442
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	8	0.027486	108	13.500000	108	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KB	7	0.024050	116	16.571429	4	3.448276	112	96.551724	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	1	0.003436	50	50.000000	50	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	3	0.010307	22	7.333333	22	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KQ	1	0.003436	1	1.000000	1	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	3	0.010307	63	21.000000	1	1.587302	62	98.412698	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	30	0.103072	852	28.400000	852	100.000000	0	0.000000	2	6.666667	2	0.234742	2	0.234742	0	0.000000	0	0.000000	0	0.000000	1	3.333333
KBN_KB	2	0.006871	51	25.500000	1	1.960784	50	98.039216	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	5	0.017179	70	14.000000	9	12.857143	61	87.142857	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KP	21	0.072150	152	7.238095	151	99.342105	1	0.657895	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KQ	2	0.006871	51	25.500000	1	1.960784	33	64.705882	1	50.000000	2	3.921569	1	100.000000	0	0.000000	1	3.030303	0	0.000000	0	0.000000
KBN_KR	8	0.027486	78	9.750000	4	5.128205	74	94.871795	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_K	114	0.391672	1820	15.964912	400	21.978022	1420	78.021978	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KB	36	0.123686	404	11.222222	65	16.089109	339	83.910891	1	2.777778	1	0.247525	1	1.538462	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KN	49	0.168350	297	6.061224	69	23.232323	228	76.767677	1	2.040816	1	0.336700	1	1.449275	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KP	157	0.539408	684	4.356688	440	64.327485	243	35.526316	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KQ	14	0.048100	52	3.714286	3	5.769231	10	19.230769	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_KR	57	0.195836	289	5.070175	12	4.152249	275	95.155709	2	3.508772	2	0.692042	1	8.333333	0	0.000000	1	0.363636	3	5.263158	0	0.000000
KB_KBB	4	0.013743	115	28.750000	0	0.000000	115	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KBN	1	0.003436	50	50.000000	0	0.000000	50	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KBP	43	0.147736	417	9.697674	0	0.000000	361	86.570743	2	4.651163	3	0.719424	0	0.000000	0	0.000000	3	0.831025	3	6.976744	0	0.000000
KB_KN	33	0.113379	132	4.000000	0	0.000000	132	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
