# month=2025-03
# elo_min=2500
# elo_max=5000
# increment=yes
# games_seen=31331510
# games_used=39513
# games_skipped_short_plycount<35=104
# games_skipped_parse=0
# relevant_games=5655
# relevant_games_with_increment=5655
# relevant_games_without_increment=0
# pct_relevant_over_games_used=14.311746
# plies_total=169713
# errors_total=670
# errors_per_ply_pct_total=0.39478414
# can_win_total=22210
# can_win_pct_over_plies_total=13.08679948
# can_draw_total=127065
# can_draw_pct_over_plies_total=74.87051670
# missed_win_to_draw_total=302
# missed_win_to_draw_pct_over_can_win_total=1.35974786
# missed_win_to_loss_total=4
# missed_win_to_loss_pct_over_can_win_total=0.01800991
# missed_draw_total=364
# missed_draw_pct_over_can_draw_total=0.28646756
# time_loss_games_total=169
# time_draw_games_total=14
# pct_time_loss_over_relevant_games=2.988506
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	11	0.027839	129	11.727273	129	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KB	11	0.027839	173	15.727273	4	2.312139	169	97.687861	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	4	0.010123	86	21.500000	86	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	3	0.007592	6	2.000000	6	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KQ	1	0.002531	19	19.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	1	0.002531	1	1.000000	0	0.000000	1	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	53	0.134133	1288	24.301887	1287	99.922360	1	0.077640	6	11.320755	6	0.465839	6	0.466200	0	0.000000	0	0.000000	0	0.000000	2	3.773585
KBN_KB	7	0.017716	8	1.142857	7	87.500000	1	12.500000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	15	0.037962	228	15.200000	4	1.754386	224	98.245614	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KP	27	0.068332	171	6.333333	170	99.415205	1	0.584795	1	3.703704	1	0.584795	1	0.588235	0	0.000000	0	0.000000	1	3.703704	0	0.000000
