# month=2025-01
# elo_min=2100
# elo_max=2500
# games_seen=32749278
# games_used=937201
# games_skipped_short_plycount<35=4217
# games_skipped_parse=0
# relevant_games=62733
# relevant_games_with_increment=62733
# relevant_games_without_increment=0
# pct_relevant_over_games_used=6.693655
# plies_total=1000661
# errors_total=16631
# errors_per_ply_pct_total=1.66200142
# can_win_total=219931
# can_win_pct_over_plies_total=21.97857216
# can_draw_total=586792
# can_draw_pct_over_plies_total=58.64043867
# missed_win_to_draw_total=7186
# missed_win_to_draw_pct_over_can_win_total=3.26738841
# missed_win_to_loss_total=217
# missed_win_to_loss_pct_over_can_win_total=0.09866731
# missed_draw_total=9228
# missed_draw_pct_over_can_draw_total=1.57261858
# time_loss_games_total=4258
# time_draw_games_total=147
# pct_time_loss_over_relevant_games=6.787496
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	92	0.009816	1962	21.326087	1962	100.000000	0	0.000000	18	19.565217	18	0.917431	18	0.917431	0	0.000000	0	0.000000	0	0.000000	2	2.173913
KBB_KB	49	0.005228	579	11.816327	28	4.835924	551	95.164076	1	2.040816	1	0.172712	1	3.571429	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	15	0.001601	193	12.866667	191	98.963731	2	1.036269	5	33.333333	5	2.590674	5	2.617801	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	62	0.006615	193	3.112903	189	97.927461	4	2.072539	6	9.677419	6	3.108808	5	2.645503	1	0.529101	0	0.000000	1	1.612903	0	0.000000
KBB_KQ	11	0.001174	98	8.909091	1	1.020408	10	10.204082	1	9.090909	3	3.061224	0	0.000000	0	0.000000	3	30.000000	1	9.090909	0	0.000000
KBB_KR	22	0.002347	87	3.954545	11	12.643678	76	87.356322	2	9.090909	2	2.298851	2	18.181818	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	325	0.034678	10443	32.132308	10441	99.980848	2	0.019152	70	21.538462	70	0.670305	70	0.670434	0	0.000000	0	0.000000	0	0.000000	32	9.846154
KBN_KB	22	0.002347	147	6.681818	14	9.523810	133	90.476190	1	4.545455	1	0.680272	1	7.142857	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	59	0.006295	674	11.423729	69	10.237389	605	89.762611	7	11.864407	16	2.373887	16	23.188406	0	0.000000	0	0.000000	1	1.694915	0	0.000000
KBN_KP	195	0.020807	905	4.641026	874	96.574586	29	3.204420	18	9.230769	20	2.209945	18	2.059497	2	0.228833	0	0.000000	1	0.512821	0	0.000000
KBN_KQ	34	0.003628	194	5.705882	12	6.185567	22	11.340206	2	5.882353	2	1.030928	0	0.000000	0	0.000000	2	9.090909	5	14.705882	0	0.000000
KBN_KR	79	0.008429	312	3.949367	37	11.858974	275	88.141026	2	2.531646	2	0.641026	1	2.702703	0	0.000000	1	0.363636	0	0.000000	0	0.000000
KBP_K	1628	0.173709	9599	5.896192	5216	54.338994	4383	45.661006	20	1.228501	22	0.229191	22	0.421779	0	0.000000	0	0.000000	0	0.000000	11	0.675676
