# month=2025-08
# elo_min=2100
# elo_max=2500
# increment=yes
# games_seen=30128224
# games_used=884871
# games_skipped_short_plycount<35=3872
# games_skipped_parse=0
# relevant_games=58419
# relevant_games_with_increment=58419
# relevant_games_without_increment=0
# pct_relevant_over_games_used=6.601979
# plies_total=937069
# errors_total=15166
# errors_per_ply_pct_total=1.61845072
# can_win_total=203170
# can_win_pct_over_plies_total=21.68143434
# can_draw_total=554816
# can_draw_pct_over_plies_total=59.20759304
# missed_win_to_draw_total=6552
# missed_win_to_draw_pct_over_can_win_total=3.22488556
# missed_win_to_loss_total=199
# missed_win_to_loss_pct_over_can_win_total=0.09794753
# missed_draw_total=8415
# missed_draw_pct_over_can_draw_total=1.51671906
# time_loss_games_total=3804
# time_draw_games_total=115
# pct_time_loss_over_relevant_games=6.511580
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	92	0.010397	2002	21.760870	2002	100.000000	0	0.000000	9	9.782609	10	0.499500	10	0.499500	0	0.000000	0	0.000000	0	0.000000	2	2.173913
KBB_KB	45	0.005085	589	13.088889	26	4.414261	563	95.585739	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	2.222222	0	0.000000
KBB_KN	12	0.001356	158	13.166667	154	97.468354	4	2.531646	4	33.333333	4	2.531646	4	2.597403	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	68	0.007685	221	3.250000	220	99.547511	1	0.452489	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KQ	2	0.000226	2	1.000000	2	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	22	0.002486	272	12.363636	10	3.676471	262	96.323529	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	297	0.033564	8793	29.606061	8788	99.943137	5	0.056863	76	25.589226	76	0.864324	76	0.864816	0	0.000000	0	0.000000	0	0.000000	27	9.090909
KBN_KB	28	0.003164	127	4.535714	20	15.748031	107	84.251969	1	3.571429	4	3.149606	4	20.000000	0	0.000000	0	0.000000	1	3.571429	0	0.000000
KBN_KN	49	0.005538	470	9.591837	25	5.319149	445	94.680851	2	4.081633	3	0.638298	3	12.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KP	195	0.022037	839	4.302564	804	95.828367	34	4.052443	20	10.256410	24	2.860548	22	2.736318	0	0.000000	2	5.882353	2	1.025641	0	0.000000
KBN_KQ	24	0.002712	63	2.625000	8	12.698413	6	9.523810	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	4	16.666667	0	0.000000
