# month=2025-09
# elo_min=2100
# elo_max=2500
# games_seen=28526571
# games_used=824968
# games_skipped_short_plycount<35=3726
# games_skipped_parse=0
# relevant_games=53928
# relevant_games_with_increment=53928
# relevant_games_without_increment=0
# pct_relevant_over_games_used=6.536981
# plies_total=862513
# errors_total=13968
# errors_per_ply_pct_total=1.61945385
# can_win_total=186495
# can_win_pct_over_plies_total=21.62228279
# can_draw_total=511570
# can_draw_pct_over_plies_total=59.31156980
# missed_win_to_draw_total=5963
# missed_win_to_draw_pct_over_can_win_total=3.19740476
# missed_win_to_loss_total=172
# missed_win_to_loss_pct_over_can_win_total=0.09222767
# missed_draw_total=7833
# missed_draw_pct_over_can_draw_total=1.53116876
# time_loss_games_total=3532
# time_draw_games_total=118
# pct_time_loss_over_relevant_games=6.549473
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	89	0.010788	1963	22.056180	1963	100.000000	0	0.000000	8	8.988764	8	0.407539	8	0.407539	0	0.000000	0	0.000000	0	0.000000	5	5.617978
KBB_KB	43	0.005212	499	11.604651	22	4.408818	477	95.591182	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	9	0.001091	134	14.888889	133	99.253731	1	0.746269	2	22.222222	3	2.238806	3	2.255639	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	64	0.007758	227	3.546875	217	95.594714	7	3.083700	4	6.250000	5	2.202643	5	2.304147	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KQ	8	0.000970	60	7.500000	6	10.000000	4	6.666667	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	15	0.001818	72	4.800000	4	5.555556	68	94.444444	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	284	0.034426	8574	30.190141	8567	99.918358	7	0.081642	79	27.816901	80	0.933053	80	0.933816	0	0.000000	0	0.000000	0	0.000000	17	5.985915
KBN_KB	18	0.002182	119	6.611111	7	5.882353	112	94.117647	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	49	0.005940	458	9.346939	41	8.951965	417	91.048035	3	6.122449	4	0.873362	4	9.756098	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KP	170	0.020607	701	4.123529	684	97.574893	15	2.139800	11	6.470588	12	1.711840	12	1.754386	0	0.000000	0	0.000000	2	1.176471	0	0.000000
