# month=2025-01
# elo_min=2500
# elo_max=5000
# increment=no
# game_type=blitz_standard
# games_seen=32749278
# games_used=156487
# games_skipped_short_plycount<35=482
# games_skipped_parse=0
# relevant_games=16723
# relevant_games_with_increment=0
# relevant_games_without_increment=16723
# pct_relevant_over_games_used=10.686511
# plies_total=301636
# errors_total=6709
# errors_per_ply_pct_total=2.22420401
# can_win_total=66012
# can_win_pct_over_plies_total=21.88465568
# can_draw_total=177659
# can_draw_pct_over_plies_total=58.89847366
# missed_win_to_draw_total=2877
# missed_win_to_draw_pct_over_can_win_total=4.35829849
# missed_win_to_loss_total=259
# missed_win_to_loss_pct_over_can_win_total=0.39235291
# missed_draw_total=3573
# missed_draw_pct_over_can_draw_total=2.01115620
# time_loss_games_total=3976
# time_draw_games_total=465
# pct_time_loss_over_relevant_games=23.775638
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	18	0.011503	228	12.666667	228	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	5	27.777778
KBB_KB	11	0.007029	93	8.454545	8	8.602151	85	91.397849	1	9.090909	1	1.075269	1	12.500000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	4	0.002556	46	11.500000	46	100.000000	0	0.000000	1	25.000000	1	2.173913	1	2.173913	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	9	0.005751	43	4.777778	43	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	6	0.003834	13	2.166667	5	38.461538	8	61.538462	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	99	0.063264	1596	16.121212	1596	100.000000	0	0.000000	14	14.141414	17	1.065163	17	1.065163	0	0.000000	0	0.000000	0	0.000000	25	25.252525
KBN_KB	12	0.007668	124	10.333333	8	6.451613	116	93.548387	2	16.666667	2	1.612903	2	25.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	21	0.013420	105	5.000000	18	17.142857	87	82.857143	3	14.285714	5	4.761905	5	27.777778	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KP	69	0.044093	282	4.086957	275	97.517730	7	2.482270	4	5.797101	5	1.773050	5	1.818182	0	0.000000	0	0.000000	1	1.449275	0	0.000000
KBN_KQ	7	0.004473	19	2.714286	5	26.315789	1	5.263158	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KR	30	0.019171	211	7.033333	15	7.109005	196	92.890995	4	13.333333	4	1.895735	4	26.666667	0	0.000000	0	0.000000	4	13.333333	0	0.000000
KBP_K	672	0.429429	5273	7.846726	3191	60.515835	2082	39.484165	28	4.166667	29	0.549972	29	0.908806	0	0.000000	0	0.000000	0	0.000000	79	11.755952
KBP_KB	160	0.102245	1240	7.750000	251	20.241935	989	79.758065	22	13.750000	28	2.258065	28	11.155378	0	0.000000	0	0.000000	10	6.250000	0	0.000000
KBP_KN	205	0.131001	1103	5.380488	226	20.489574	877	79.510426	23	11.219512	44	3.989121	44	19.469027	0	0.000000	0	0.000000	17	8.292683	0	0.000000
KBP_KP	796	0.508668	3343	4.199749	2378	71.133712	943	28.208196	54	6.783920	60	1.794795	55	2.312868	4	0.168209	1	0.106045	39	4.899497	0	0.000000
KBP_KQ	92	0.058791	458	4.978261	18	3.930131	37	8.078603	7	7.608696	8	1.746725	0	0.000000	2	11.111111	6	16.216216	13	14.130435	0	0.000000
KBP_KR	285	0.182124	1857	6.515789	108	5.815832	1736	93.484114	49	17.192982	60	3.231018	24	22.222222	0	0.000000	36	2.073733	53	18.596491	0	0.000000
KB_KBB	9	0.005751	94	10.444444	0	0.000000	92	97.872340	2	22.222222	3	3.191489	0	0.000000	0	0.000000	3	3.260870	0	0.000000	0	0.000000
KB_KBN	11	0.007029	124	11.272727	0	0.000000	123	99.193548	2	18.181818	3	2.419355	0	0.000000	0	0.000000	3	2.439024	3	27.272727	0	0.000000
KB_KBP	184	0.117582	1271	6.907609	0	0.000000	1090	85.759245	33	17.934783	39	3.068450	0	0.000000	0	0.000000	39	3.577982	15	8.152174	0	0.000000
KB_KN	159	0.101606	1439	9.050314	0	0.000000	1439	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	17	10.691824	0	0.000000
KB_KNN	1	0.000639	3	3.000000	0	0.000000	3	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	100.000000	0	0.000000
KB_KNP	270	0.172538	1991	7.374074	0	0.000000	1906	95.730789	60	22.222222	78	3.917629	0	0.000000	0	0.000000	78	4.092340	27	10.000000	0	0.000000
KB_KP	558	0.356579	4012	7.189964	0	0.000000	3997	99.626122	21	3.763441	25	0.623131	0	0.000000	0	0.000000	25	0.625469	45	8.064516	0	0.000000
KB_KPP	337	0.215353	1304	3.869436	0	0.000000	1103	84.585890	40	11.869436	47	3.604294	0	0.000000	0	0.000000	47	4.261106	27	8.011869	0	0.000000
KB_KQ	136	0.086908	371	2.727941	0	0.000000	85	22.911051	14	10.294118	14	3.773585	0	0.000000	0	0.000000	14	16.470588	13	9.558824	0	0.000000
KB_KQB	23	0.014698	63	2.739130	0	0.000000	6	9.523810	1	4.347826	1	1.587302	0	0.000000	0	0.000000	1	16.666667	4	17.391304	0	0.000000
KB_KQN	27	0.017254	84	3.111111	0	0.000000	7	8.333333	2	7.407407	2	2.380952	0	0.000000	0	0.000000	2	28.571429	3	11.111111	0	0.000000
KB_KQP	111	0.070932	262	2.360360	0	0.000000	39	14.885496	4	3.603604	4	1.526718	0	0.000000	0	0.000000	4	10.256410	13	11.711712	0	0.000000
KB_KQQ	21	0.013420	60	2.857143	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	5	23.809524	0	0.000000
KB_KQR	19	0.012142	57	3.000000	0	0.000000	1	1.754386	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	3	15.789474	0	0.000000
KB_KR	198	0.126528	2389	12.065657	0	0.000000	2343	98.074508	58	29.292929	88	3.683550	0	0.000000	0	0.000000	88	3.755869	40	20.202020	0	0.000000
KB_KRB	12	0.007668	41	3.416667	0	0.000000	3	7.317073	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	3	25.000000	0	0.000000
KB_KRN	15	0.009585	57	3.800000	0	0.000000	10	17.543860	1	6.666667	2	3.508772	0	0.000000	0	0.000000	2	20.000000	4	26.666667	0	0.000000
KB_KRP	233	0.148894	1309	5.618026	0	0.000000	290	22.154316	24	10.300429	37	2.826585	0	0.000000	0	0.000000	37	12.758621	21	9.012876	0	0.000000
KB_KRR	6	0.003834	19	3.166667	0	0.000000	1	5.263158	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	16.666667	0	0.000000
KDN_KD	15	0.009585	198	13.200000	19	9.595960	179	90.404040	6	40.000000	13	6.565657	13	68.421053	0	0.000000	0	0.000000	2	13.333333	0	0.000000
KDP_KD	212	0.135475	2741	12.929245	66	2.407880	2675	97.592120	13	6.132075	15	0.547246	15	22.727273	0	0.000000	0	0.000000	8	3.773585	0	0.000000
KD_KD	77	0.049205	1421	18.454545	0	0.000000	1421	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	21	27.272727	0	0.000000
KD_KDN	17	0.010864	203	11.941176	0	0.000000	202	99.507389	9	52.941176	17	8.374384	0	0.000000	0	0.000000	17	8.415842	3	17.647059	0	0.000000
KD_KDP	214	0.136753	2737	12.789720	0	0.000000	2733	99.853855	21	9.813084	27	0.986482	0	0.000000	0	0.000000	27	0.987925	41	19.158879	0	0.000000
KD_KQD	9	0.005751	34	3.777778	0	0.000000	5	14.705882	1	11.111111	1	2.941176	0	0.000000	0	0.000000	1	20.000000	0	0.000000	0	0.000000
KD_KRD	25	0.015976	155	6.200000	0	0.000000	12	7.741935	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	2	8.000000	0	0.000000
KNN_K	10	0.006390	178	17.800000	0	0.000000	178	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	4	40.000000
KNN_KB	1	0.000639	3	3.000000	0	0.000000	3	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KN	2	0.001278	6	3.000000	0	0.000000	6	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KP	13	0.008307	154	11.846154	111	72.077922	43	27.922078	2	15.384615	5	3.246753	5	4.504505	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KQ	2	0.001278	24	12.000000	0	0.000000	1	4.166667	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNN_KR	4	0.002556	12	3.000000	0	0.000000	12	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KNP_K	435	0.277978	2520	5.793103	2359	93.611111	161	6.388889	24	5.517241	26	1.031746	26	1.102162	0	0.000000	0	0.000000	0	0.000000	35	8.045977
KNP_KB	236	0.150811	1925	8.156780	202	10.493506	1723	89.506494	30	12.711864	37	1.922078	37	18.316832	0	0.000000	0	0.000000	11	4.661017	0	0.000000
KNP_KN	254	0.162314	1484	5.842520	291	19.609164	1193	80.390836	36	14.173228	46	3.099730	46	15.807560	0	0.000000	0	0.000000	21	8.267717	0	0.000000
KNP_KP	589	0.376389	2172	3.687606	1845	84.944751	286	13.167587	52	8.828523	66	3.038674	48	2.601626	9	0.487805	9	3.146853	20	3.395586	0	0.000000
KNP_KQ	92	0.058791	312	3.391304	12	3.846154	43	13.782051	5	5.434783	9	2.884615	0	0.000000	2	16.666667	7	16.279070	13	14.130435	0	0.000000
KNP_KR	173	0.110552	623	3.601156	40	6.420546	570	91.492777	26	15.028902	27	4.333868	8	20.000000	0	0.000000	19	3.333333	18	10.404624	0	0.000000
KN_KB	153	0.097772	1420	9.281046	0	0.000000	1420	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	21	13.725490	0	0.000000
KN_KBB	4	0.002556	46	11.500000	0	0.000000	1	2.173913	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	25.000000	0	0.000000
KN_KBN	15	0.009585	100	6.666667	0	0.000000	96	96.000000	5	33.333333	7	7.000000	0	0.000000	0	0.000000	7	7.291667	1	6.666667	0	0.000000
KN_KBP	240	0.153367	1187	4.945833	0	0.000000	1051	88.542544	34	14.166667	63	5.307498	0	0.000000	0	0.000000	63	5.994291	9	3.750000	0	0.000000
KN_KN	145	0.092659	1873	12.917241	0	0.000000	1873	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	26	17.931034	0	0.000000
KN_KNN	2	0.001278	6	3.000000	0	0.000000	6	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KNP	320	0.204490	1604	5.012500	0	0.000000	1403	87.468828	46	14.375000	59	3.678304	0	0.000000	0	0.000000	59	4.205274	14	4.375000	0	0.000000
KN_KP	493	0.315042	3450	6.997972	0	0.000000	3365	97.536232	38	7.707911	46	1.333333	0	0.000000	0	0.000000	46	1.367013	36	7.302231	0	0.000000
KN_KPP	333	0.212797	1624	4.876877	0	0.000000	1380	84.975369	40	12.012012	49	3.017241	0	0.000000	0	0.000000	49	3.550725	22	6.606607	0	0.000000
KN_KQ	163	0.104162	733	4.496933	0	0.000000	93	12.687585	15	9.202454	22	3.001364	0	0.000000	0	0.000000	22	23.655914	20	12.269939	0	0.000000
KN_KQB	21	0.013420	55	2.619048	0	0.000000	7	12.727273	1	4.761905	2	3.636364	0	0.000000	0	0.000000	2	28.571429	4	19.047619	0	0.000000
KN_KQN	26	0.016615	58	2.230769	0	0.000000	14	24.137931	2	7.692308	2	3.448276	0	0.000000	0	0.000000	2	14.285714	8	30.769231	0	0.000000
KN_KQP	119	0.076045	301	2.529412	0	0.000000	33	10.963455	1	0.840336	2	0.664452	0	0.000000	0	0.000000	2	6.060606	14	11.764706	0	0.000000
KN_KQQ	8	0.005112	16	2.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	2	25.000000	0	0.000000
KN_KQR	15	0.009585	39	2.600000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KN_KR	177	0.113108	1974	11.152542	0	0.000000	1877	95.086120	45	25.423729	70	3.546099	0	0.000000	0	0.000000	70	3.729355	23	12.994350	0	0.000000
KN_KRB	20	0.012781	129	6.450000	0	0.000000	14	10.852713	2	10.000000	3	2.325581	0	0.000000	0	0.000000	3	21.428571	3	15.000000	0	0.000000
KN_KRN	30	0.019171	210	7.000000	0	0.000000	15	7.142857	2	6.666667	3	1.428571	0	0.000000	0	0.000000	3	20.000000	2	6.666667	0	0.000000
KN_KRP	161	0.102884	676	4.198758	0	0.000000	112	16.568047	16	9.937888	24	3.550296	0	0.000000	0	0.000000	24	21.428571	21	13.043478	0	0.000000
