# month=2025-06
# elo_min=2500
# elo_max=5000
# increment=no
# game_type=blitz_standard
# games_seen=29474454
# games_used=151458
# games_skipped_short_plycount<35=458
# games_skipped_parse=0
# relevant_games=16514
# relevant_games_with_increment=0
# relevant_games_without_increment=16514
# pct_relevant_over_games_used=10.903353
# plies_total=325983
# errors_total=6116
# errors_per_ply_pct_total=1.87617146
# can_win_total=59941
# can_win_pct_over_plies_total=18.38776869
# can_draw_total=213477
# can_draw_pct_over_plies_total=65.48715731
# missed_win_to_draw_total=2613
# missed_win_to_draw_pct_over_can_win_total=4.35928663
# missed_win_to_loss_total=225
# missed_win_to_loss_pct_over_can_win_total=0.37536911
# missed_draw_total=3278
# missed_draw_pct_over_can_draw_total=1.53552842
# time_loss_games_total=3459
# time_draw_games_total=428
# pct_time_loss_over_relevant_games=20.945864
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	28	0.018487	385	13.750000	385	100.000000	0	0.000000	3	10.714286	3	0.779221	3	0.779221	0	0.000000	0	0.000000	0	0.000000	10	35.714286
KBB_KB	16	0.010564	198	12.375000	6	3.030303	192	96.969697	1	6.250000	1	0.505051	1	16.666667	0	0.000000	0	0.000000	1	6.250000	0	0.000000
KBB_KN	5	0.003301	111	22.200000	109	98.198198	2	1.801802	2	40.000000	2	1.801802	2	1.834862	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	15	0.009904	53	3.533333	53	100.000000	0	0.000000	1	6.666667	1	1.886792	1	1.886792	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KQ	3	0.001981	51	17.000000	1	1.960784	46	90.196078	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KR	3	0.001981	7	2.333333	1	14.285714	6	85.714286	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	67	0.044237	1144	17.074627	1144	100.000000	0	0.000000	9	13.432836	9	0.786713	9	0.786713	0	0.000000	0	0.000000	0	0.000000	20	29.850746
KBN_KB	9	0.005942	161	17.888889	2	1.242236	159	98.757764	1	11.111111	1	0.621118	1	50.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KN	23	0.015186	188	8.173913	21	11.170213	167	88.829787	6	26.086957	8	4.255319	8	38.095238	0	0.000000	0	0.000000	3	13.043478	0	0.000000
KBN_KP	41	0.027070	149	3.634146	144	96.644295	5	3.355705	3	7.317073	3	2.013423	2	1.388889	0	0.000000	1	20.000000	1	2.439024	0	0.000000
KBN_KQ	4	0.002641	24	6.000000	2	8.333333	0	0.000000	1	25.000000	1	4.166667	0	0.000000	1	50.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KR	18	0.011884	108	6.000000	5	4.629630	103	95.370370	1	5.555556	1	0.925926	1	20.000000	0	0.000000	0	0.000000	3	16.666667	0	0.000000
KBP_K	639	0.421899	5940	9.295775	2755	46.380471	3185	53.619529	18	2.816901	20	0.336700	20	0.725953	0	0.000000	0	0.000000	0	0.000000	77	12.050078
