# month=2025-05
# elo_min=2500
# elo_max=5000
# increment=no
# game_type=blitz_standard
# games_seen=30412839
# games_used=153583
# games_skipped_short_plycount<35=311
# games_skipped_parse=0
# relevant_games=16867
# relevant_games_with_increment=0
# relevant_games_without_increment=16867
# pct_relevant_over_games_used=10.982335
# plies_total=315911
# errors_total=6770
# errors_per_ply_pct_total=2.14300863
# can_win_total=64194
# can_win_pct_over_plies_total=20.32028008
# can_draw_total=195441
# can_draw_pct_over_plies_total=61.86584196
# missed_win_to_draw_total=2915
# missed_win_to_draw_pct_over_can_win_total=4.54092283
# missed_win_to_loss_total=245
# missed_win_to_loss_pct_over_can_win_total=0.38165561
# missed_draw_total=3610
# missed_draw_pct_over_can_draw_total=1.84710475
# time_loss_games_total=3719
# time_draw_games_total=463
# pct_time_loss_over_relevant_games=22.048971
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	32	0.020836	529	16.531250	529	100.000000	0	0.000000	6	18.750000	6	1.134216	6	1.134216	0	0.000000	0	0.000000	0	0.000000	8	25.000000
KBB_KB	22	0.014325	441	20.045455	13	2.947846	428	97.052154	2	9.090909	3	0.680272	3	23.076923	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KN	4	0.002604	9	2.250000	9	100.000000	0	0.000000	2	50.000000	2	22.222222	2	22.222222	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBB_KP	23	0.014976	78	3.391304	78	100.000000	0	0.000000	4	17.391304	4	5.128205	4	5.128205	0	0.000000	0	0.000000	1	4.347826	0	0.000000
KBB_KQ	2	0.001302	24	12.000000	0	0.000000	1	4.166667	1	50.000000	1	4.166667	0	0.000000	0	0.000000	1	100.000000	0	0.000000	0	0.000000
KBB_KR	6	0.003907	12	2.000000	4	33.333333	8	66.666667	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_K	81	0.052740	1676	20.691358	1674	99.880668	2	0.119332	13	16.049383	14	0.835322	14	0.836320	0	0.000000	0	0.000000	0	0.000000	21	25.925926
KBN_KB	12	0.007813	132	11.000000	5	3.787879	127	96.212121	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	8.333333	0	0.000000
KBN_KN	16	0.010418	201	12.562500	19	9.452736	182	90.547264	1	6.250000	2	0.995025	2	10.526316	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KP	63	0.041020	342	5.428571	338	98.830409	4	1.169591	4	6.349206	4	1.169591	4	1.183432	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KQ	4	0.002604	39	9.750000	1	2.564103	1	2.564103	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBN_KR	23	0.014976	82	3.565217	12	14.634146	70	85.365854	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KBP_K	655	0.426479	5995	9.152672	2837	47.322769	3158	52.677231	20	3.053435	20	0.333611	20	0.704970	0	0.000000	0	0.000000	0	0.000000	89	13.587786
KBP_KB	153	0.099620	1073	7.013072	269	25.069897	804	74.930103	22	14.379085	26	2.423113	26	9.665428	0	0.000000	0	0.000000	4	2.614379	0	0.000000
KBP_KN	223	0.145198	1759	7.887892	179	10.176236	1580	89.823764	17	7.623318	26	1.478113	26	14.525140	0	0.000000	0	0.000000	16	7.174888	0	0.000000
KBP_KP	794	0.516984	3546	4.465995	2416	68.133108	1123	31.669487	56	7.052897	74	2.086858	67	2.773179	5	0.206954	2	0.178094	41	5.163728	0	0.000000
KBP_KQ	89	0.057949	483	5.426966	21	4.347826	99	20.496894	4	4.494382	5	1.035197	1	4.761905	2	9.523810	2	2.020202	10	11.235955	0	0.000000
KBP_KR	268	0.174498	1770	6.604478	76	4.293785	1678	94.802260	51	19.029851	74	4.180791	17	22.368421	2	2.631579	55	3.277712	37	13.805970	0	0.000000
KB_KBB	18	0.011720	441	24.500000	0	0.000000	440	99.773243	4	22.222222	5	1.133787	0	0.000000	0	0.000000	5	1.136364	1	5.555556	0	0.000000
KB_KBN	9	0.005860	134	14.888889	0	0.000000	133	99.253731	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	11.111111	0	0.000000
KB_KBP	189	0.123060	1132	5.989418	0	0.000000	936	82.685512	35	18.518519	43	3.798587	0	0.000000	0	0.000000	43	4.594017	13	6.878307	0	0.000000
KB_KN	164	0.106783	1653	10.079268	0	0.000000	1653	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	24	14.634146	0	0.000000
KB_KNN	1	0.000651	17	17.000000	0	0.000000	17	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	1	100.000000	0	0.000000
KB_KNP	275	0.179056	1955	7.109091	0	0.000000	1853	94.782609	64	23.272727	92	4.705882	0	0.000000	0	0.000000	92	4.964922	34	12.363636	0	0.000000
KB_KP	566	0.368530	3713	6.560071	0	0.000000	3700	99.649879	27	4.770318	34	0.915702	0	0.000000	0	0.000000	34	0.918919	43	7.597173	0	0.000000
KB_KPP	366	0.238308	1480	4.043716	0	0.000000	1333	90.067568	29	7.923497	37	2.500000	0	0.000000	0	0.000000	37	2.775694	31	8.469945	0	0.000000
KB_KQ	136	0.088551	384	2.823529	0	0.000000	82	21.354167	11	8.088235	13	3.385417	0	0.000000	0	0.000000	13	15.853659	18	13.235294	0	0.000000
KB_KQB	14	0.009116	41	2.928571	0	0.000000	5	12.195122	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	2	14.285714	0	0.000000
KB_KQN	22	0.014325	78	3.545455	0	0.000000	11	14.102564	4	18.181818	4	5.128205	0	0.000000	0	0.000000	4	36.363636	0	0.000000	0	0.000000
KB_KQP	86	0.055996	250	2.906977	0	0.000000	24	9.600000	3	3.488372	3	1.200000	0	0.000000	0	0.000000	3	12.500000	10	11.627907	0	0.000000
KB_KQQ	13	0.008464	41	3.153846	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KB_KQR	26	0.016929	45	1.730769	0	0.000000	1	2.222222	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	3	11.538462	0	0.000000
KB_KR	207	0.134781	2120	10.241546	0	0.000000	2057	97.028302	51	24.637681	84	3.962264	0	0.000000	0	0.000000	84	4.083617	37	17.874396	0	0.000000
KB_KRB	4	0.002604	32	8.000000	0	0.000000	2	6.250000	1	25.000000	1	3.125000	0	0.000000	0	0.000000	1	50.000000	0	0.000000	0	0.000000
KB_KRN	20	0.013022	63	3.150000	0	0.000000	7	11.111111	1	5.000000	1	1.587302	0	0.000000	0	0.000000	1	14.285714	4	20.000000	0	0.000000
KB_KRP	209	0.136083	1040	4.976077	0	0.000000	138	13.269231	20	9.569378	30	2.884615	0	0.000000	0	0.000000	30	21.739130	20	9.569378	0	0.000000
KB_KRR	1	0.000651	1	1.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000
KDN_KD	16	0.010418	172	10.750000	17	9.883721	155	90.116279	5	31.250000	11	6.395349	11	64.705882	0	0.000000	0	0.000000	1	6.250000	0	0.000000
KDP_KD	266	0.173196	2661	10.003759	71	2.668170	2590	97.331830	17	6.390977	22	0.826757	22	30.985915	0	0.000000	0	0.000000	21	7.894737	0	0.000000
KD_KD	133	0.086598	2891	21.736842	0	0.000000	2891	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	22	16.541353	0	0.000000
KD_KDN	14	0.009116	174	12.428571	0	0.000000	173	99.425287	5	35.714286	11	6.321839	0	0.000000	0	0.000000	11	6.358382	5	35.714286	0	0.000000
KD_KDP	268	0.174498	2686	10.022388	0	0.000000	2678	99.702159	24	8.955224	33	1.228593	0	0.000000	0	0.000000	33	1.232263	27	10.074627	0	0.000000
KD_KQD	39	0.025393	112	2.871795	0	0.000000	30	26.785714	4	10.256410	7	6.250000	0	0.000000	0	0.000000	7	23.333333	3	7.692308	0	0.000000
KD_KRD	24	0.015627	191	7.958333	0	0.000000	15	7.853403	5	20.833333	8	4.188482	0	0.000000	0	0.000000	8	53.333333	3	12.500000	0	0.000000
KNN_K	15	0.009767	161	10.733333	0	0.000000	161	100.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	4	26.666667
