# month=2025-06
# elo_min=2100
# elo_max=2500
# increment=no
# game_type=blitz_standard
# games_seen=29474454
# games_used=2394922
# games_skipped_short_plycount<35=13444
# games_skipped_parse=0
# relevant_games=174701
# relevant_games_with_increment=0
# relevant_games_without_increment=174701
# pct_relevant_over_games_used=7.294643
# plies_total=2433041
# errors_total=65858
# errors_per_ply_pct_total=2.70681834
# can_win_total=698766
# can_win_pct_over_plies_total=28.71986128
# can_draw_total=1124107
# can_draw_pct_over_plies_total=46.20172862
# missed_win_to_draw_total=29351
# missed_win_to_draw_pct_over_can_win_total=4.20040471
# missed_win_to_loss_total=2535
# missed_win_to_loss_pct_over_can_win_total=0.36278239
# missed_draw_total=33972
# missed_draw_pct_over_can_draw_total=3.02213223
# time_loss_games_total=43582
# time_draw_games_total=5177
# pct_time_loss_over_relevant_games=24.946623
material	games	games_pct_over_used	plies	avg_plies_per_game	can_win	can_win_pct_over_plies	can_draw	can_draw_pct_over_plies	games_with_error	error_game_pct	errors	errors_per_ply_pct	missed_win_to_draw	missed_win_to_draw_pct_over_can_win	missed_win_to_loss	missed_win_to_loss_pct_over_can_win	missed_draw	missed_draw_pct_over_can_draw	time_losses	time_loss_pct	time_draws	time_draw_pct
KBB_K	183	0.007641	2402	13.125683	2402	100.000000	0	0.000000	43	23.497268	45	1.873439	45	1.873439	0	0.000000	0	0.000000	0	0.000000	59	32.240437
KBB_KB	95	0.003967	614	6.463158	57	9.283388	557	90.716612	9	9.473684	15	2.442997	15	26.315789	0	0.000000	0	0.000000	9	9.473684	0	0.000000
KBB_KN	17	0.000710	108	6.352941	104	96.296296	4	3.703704	8	47.058824	10	9.259259	10	9.615385	0	0.000000	0	0.000000	3	17.647059	0	0.000000
KBB_KP	129	0.005386	393	3.046512	390	99.236641	3	0.763359	11	8.527132	11	2.798982	11	2.820513	0	0.000000	0	0.000000	4	3.100775	0	0.000000
KBB_KQ	8	0.000334	31	3.875000	4	12.903226	6	19.354839	1	12.500000	5	16.129032	0	0.000000	1	25.000000	4	66.666667	2	25.000000	0	0.000000
KBB_KR	27	0.001127	69	2.555556	14	20.289855	55	79.710145	1	3.703704	1	1.449275	1	7.142857	0	0.000000	0	0.000000	3	11.111111	0	0.000000
KBN_K	602	0.025137	10018	16.641196	10007	99.890198	11	0.109802	176	29.235880	209	2.086245	209	2.088538	0	0.000000	0	0.000000	0	0.000000	212	35.215947
KBN_KB	50	0.002088	256	5.120000	34	13.281250	222	86.718750	7	14.000000	9	3.515625	9	26.470588	0	0.000000	0	0.000000	3	6.000000	0	0.000000
KBN_KN	96	0.004008	509	5.302083	64	12.573674	445	87.426326	12	12.500000	19	3.732809	19	29.687500	0	0.000000	0	0.000000	17	17.708333	0	0.000000
KBN_KP	469	0.019583	1892	4.034115	1822	96.300211	66	3.488372	67	14.285714	80	4.228330	73	4.006586	4	0.219539	3	4.545455	23	4.904051	0	0.000000
KBN_KQ	60	0.002505	180	3.000000	22	12.222222	19	10.555556	8	13.333333	10	5.555556	0	0.000000	3	13.636364	7	36.842105	3	5.000000	0	0.000000
KBN_KR	146	0.006096	534	3.657534	75	14.044944	459	85.955056	11	7.534247	11	2.059925	7	9.333333	0	0.000000	4	0.871460	18	12.328767	0	0.000000
KBP_K	6908	0.288444	43810	6.341922	31764	72.503995	12046	27.496005	344	4.979734	364	0.830861	364	1.145951	0	0.000000	0	0.000000	0	0.000000	740	10.712218
KBP_KB	1381	0.057664	7596	5.500362	2140	28.172722	5456	71.827278	212	15.351195	301	3.962612	300	14.018692	0	0.000000	1	0.018328	79	5.720492	0	0.000000
KBP_KN	1566	0.065388	7628	4.871009	1313	17.212900	6315	82.787100	167	10.664112	212	2.779234	212	16.146230	0	0.000000	0	0.000000	160	10.217114	0	0.000000
KBP_KP	8185	0.341765	32602	3.983140	25620	78.584136	6862	21.047788	699	8.540012	800	2.453837	697	2.720531	58	0.226386	45	0.655785	481	5.876604	0	0.000000
KBP_KQ	887	0.037037	3121	3.518602	243	7.785966	259	8.298622	38	4.284104	47	1.505928	0	0.000000	15	6.172840	32	12.355212	117	13.190530	0	0.000000
KBP_KR	2251	0.093991	12871	5.717903	728	5.656126	12039	93.535856	374	16.614838	456	3.542848	137	18.818681	2	0.274725	317	2.633109	410	18.214127	0	0.000000
KB_KBB	87	0.003633	628	7.218391	0	0.000000	627	99.840764	15	17.241379	22	3.503185	0	0.000000	0	0.000000	22	3.508772	9	10.344828	0	0.000000
KB_KBN	41	0.001712	258	6.292683	0	0.000000	257	99.612403	10	24.390244	12	4.651163	0	0.000000	0	0.000000	12	4.669261	5	12.195122	0	0.000000
KB_KBP	1604	0.066975	7951	4.956983	1	0.012577	6541	82.266382	288	17.955112	412	5.181738	1	100.000000	0	0.000000	411	6.283443	158	9.850374	0	0.000000
KB_KN	1136	0.047434	8837	7.779049	0	0.000000	8837	100.000000	1	0.088028	1	0.011316	0	0.000000	0	0.000000	1	0.011316	169	14.876761	0	0.000000
KB_KNN	22	0.000919	263	11.954545	0	0.000000	263	100.000000	1	4.545455	1	0.380228	0	0.000000	0	0.000000	1	0.380228	6	27.272727	0	0.000000
KB_KNP	2030	0.084763	10952	5.395074	0	0.000000	10030	91.581446	484	23.842365	640	5.843682	0	0.000000	0	0.000000	640	6.380857	262	12.906404	0	0.000000
KB_KP	4738	0.197835	26766	5.649219	1	0.003736	26611	99.420907	256	5.403124	296	1.105881	0	0.000000	0	0.000000	296	1.112322	406	8.569016	0	0.000000
KB_KPP	3242	0.135370	12371	3.815854	0	0.000000	10240	82.774230	372	11.474399	430	3.475871	0	0.000000	0	0.000000	430	4.199219	344	10.610734	0	0.000000
KB_KQ	1260	0.052611	3716	2.949206	0	0.000000	750	20.182992	80	6.349206	96	2.583423	0	0.000000	0	0.000000	96	12.800000	156	12.380952	0	0.000000
KB_KQB	136	0.005679	430	3.161765	0	0.000000	28	6.511628	5	3.676471	5	1.162791	0	0.000000	0	0.000000	5	17.857143	20	14.705882	0	0.000000
KB_KQN	165	0.006890	539	3.266667	0	0.000000	29	5.380334	2	1.212121	2	0.371058	0	0.000000	0	0.000000	2	6.896552	23	13.939394	0	0.000000
KB_KQP	942	0.039333	2458	2.609342	0	0.000000	219	8.909683	21	2.229299	24	0.976404	0	0.000000	0	0.000000	24	10.958904	101	10.721868	0	0.000000
KB_KQQ	138	0.005762	298	2.159420	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	20	14.492754	0	0.000000
KB_KQR	189	0.007892	308	1.629630	0	0.000000	3	0.974026	0	0.000000	0	0.000000	0	0.000000	0	0.000000	0	0.000000	29	15.343915	0	0.000000
KB_KR	1312	0.054783	7723	5.886433	0	0.000000	7324	94.833614	402	30.640244	555	7.186327	0	0.000000	0	0.000000	555	7.577826	267	20.350610	0	0.000000
KB_KRB	64	0.002672	302	4.718750	0	0.000000	21	6.953642	3	4.687500	3	0.993377	0	0.000000	0	0.000000	3	14.285714	8	12.500000	0	0.000000
KB_KRN	99	0.004134	438	4.424242	0	0.000000	50	11.415525	12	12.121212	15	3.424658	0	0.000000	0	0.000000	15	30.000000	23	23.232323	0	0.000000
KB_KRP	1820	0.075994	7347	4.036813	0	0.000000	1165	15.856812	164	9.010989	241	3.280250	0	0.000000	0	0.000000	241	20.686695	240	13.186813	0	0.000000
KB_KRR	29	0.001211	50	1.724138	0	0.000000	9	18.000000	1	3.448276	1	2.000000	0	0.000000	0	0.000000	1	11.111111	2	6.896552	0	0.000000
KDN_KD	83	0.003466	689	8.301205	68	9.869376	621	90.130624	16	19.277108	27	3.918723	27	39.705882	0	0.000000	0	0.000000	9	10.843373	0	0.000000
